t,q_current,logq_current,roll_mean_3,roll_median_3,roll_std_3,log_slope_3,roll_mean_7,roll_median_7,roll_std_7,log_slope_7,roll_mean_14,roll_median_14,roll_std_14,log_slope_14,roll_mean_30,roll_median_30,roll_std_30,log_slope_30,ratio_mean_3,ratio_median_3,ratio_mean_7,ratio_median_7,ratio_mean_14,ratio_median_14,ratio_mean_30,ratio_median_30,DEC_RATIO_TARGET,TEST_DATE,OIL_SMOOTH,OIL_NEXT,DELTA_T
97,504.501124,6.2235700677396455,500.577092,499.935925,2.976929338940725,0.007194105386622367,493.43162642857135,491.516642,7.210639841180804,0.007102805898440574,485.6590204285714,487.0191795,11.352072223551266,0.0053766231224031714,519.3193761000001,490.3348655,57.86434470133742,-0.00895717503419168,1.0087327727320592,1.0091315682104662,1.00593477352366,1.0053121429056928,1.0061554150472134,1.0042952718146578,0.9935728900998193,1.0,0.009090127529366748,2025-10-28,504.501124,499.935925,1.0
98,499.935925,6.214479940210279,501.457658,499.935925,2.1520554469107003,7.930322163377012e-16,496.1435544285714,497.294227,5.332473903751071,0.004873224892081791,488.00221928571426,489.910519,10.649792648573422,0.004939019441512646,515.4161131,490.3348655,55.02090947298886,-0.007934594578135104,1.0017982579643923,1.0053121429056928,1.0055790730741794,1.0053121429056928,1.0049254161435839,1.003073058953568,0.9932712588590532,1.0,0.0,2025-10-29,499.935925,499.935925,1.0
99,499.935925,6.214479940210279,501.457658,499.935925,2.1520554469107003,-0.004545063764682448,497.57575528571425,499.935925,4.78419860986007,0.0038974297907492217,490.3454181428571,490.3348655,9.326599668596351,0.004203086502965379,511.5128501,490.3348655,51.72859602444413,-0.006818379466815356,1.0000275436624946,1.0,1.0029182545281168,1.0032784007236226,1.0049254161435839,1.003073058953568,0.9932712588590532,1.0,0.009884284695780985,2025-10-30,499.935925,490.149953,2.0
100,490.149953,6.194711370818717,496.67393433333336,499.935925,4.613151441134461,-0.009884284695780678,497.6099601428571,499.935925,4.729820244772722,8.010296648636986e-05,491.8939332857143,490.4545825,7.100113569244038,0.002698412866790012,507.2833880333334,490.030236,47.97932827711017,-0.005736068857597602,0.9904588701036446,0.9909510627770177,1.0001219041758191,1.0032784007236226,1.0033224040257553,1.0016392003618113,0.9926187771101838,1.0,0.0,2025-11-01,490.149953,490.149953,1.0
101,490.149953,6.194711370818717,493.4119436666667,490.149953,4.613151441134461,-0.009884284695780763,497.4147188571429,499.935925,4.997924473489105,-0.003287097312698233,492.34804328571425,490.4545825,6.762725525967462,0.002055846008182394,503.33460153333334,490.030236,44.20348556775994,-0.004646088684142113,0.9934751825113054,1.0,0.9996535612153016,1.0,1.0009862813032968,1.0,0.9930736558540117,1.0,0.3956633173528007,2025-11-02,490.149953,329.985282,1.0
102,329.985282,5.799048053465916,436.7617293333333,490.149953,75.50234998040825,-0.19783165867640035,473.513441,499.935925,58.807869940875904,-0.0472779151238038,481.3618196428571,490.4545825,42.459215973565065,-0.009948773675299826,494.04699266666665,489.910519,49.998994573193734,-0.006012458221161626,0.8845529570986536,0.9804255475339164,0.9512933778841625,1.0,0.9776458044291573,1.0,0.9821814333127465,1.0,0.0,2025-11-03,329.985282,329.985282,1.0
103,329.985282,5.799048053465916,383.37350566666663,329.985282,75.50234998040825,-0.1978316586763993,449.23477771428577,490.149953,75.57831255203554,-0.07586422806076717,469.87796749999995,490.149953,57.457581509155204,-0.019800248195236642,484.7928166,489.10427649999997,53.680334910347966,-0.007117839701622255,0.8910777745873482,1.0,0.9505345003262065,1.0,0.9766172052063744,1.0,0.9822363660366561,1.0,0.0,2025-11-04,329.985282,329.985282,1.0
104,329.985282,5.799048053465916,329.985282,329.985282,0.0,1.0057770816546001e-15,424.30394314285724,490.149953,81.76605731932992,-0.08831509825266444,458.8677847857142,490.149953,67.55368144924516,-0.02835558623407076,475.7232977,486.212937,56.03299664055241,-0.008014757933997379,0.8910777745873482,1.0,0.9492299905818541,1.0,0.9775823820527572,1.0,0.9825402731403297,1.0,0.0,2025-11-05,329.985282,329.985282,1.0
105,437.882572,6.081950773974473,365.9510453333333,329.985282,50.863270287100974,0.1414513602542792,415.43917842857144,437.882572,76.2644937182987,-0.05659205181306483,455.7913664285713,490.149953,67.45852960455518,-0.027360094202889925,470.4676828333333,483.9601265,51.78014249884168,-0.006894033703469281,1.1089920226603722,1.0,0.9972335627538682,1.0,1.0014063179140238,1.0,0.9938004423928287,1.0,0.0,2025-11-11,437.882572,437.882572,1.0
106,437.882572,6.081950773974473,401.91680866666667,437.882572,50.863270287100974,0.1414513602542784,406.5744137142857,437.882572,69.20758461172883,-0.020135820865043164,452.07508449999995,490.149953,66.90740021861595,-0.025343830503345953,466.2483346333333,483.792413,49.033347208456625,-0.006006213876447047,1.1089920226603722,1.0,0.9972335627538682,1.0,1.0000759086409925,1.0,0.9955404556500417,1.0,0.0,2025-11-12,437.882572,437.882572,1.0
107,437.882572,6.081950773974473,437.882572,437.882572,0.0,4.885983192784536e-16,399.107645,437.882572,62.25855068943675,0.018229513249748166,448.3588025714285,490.149953,66.14322103491936,-0.02283406356789629,463.26060723333336,482.37242100000003,47.92750259955175,-0.005472301061600219,1.1089920226603722,1.0,1.0000299131061658,1.0,1.0000759086409925,1.0,0.997722389205873,1.0,0.004746362698445755,2025-11-13,437.882572,435.809147,1.0
108,435.809147,6.0772044112760275,437.1914303333333,437.882572,0.9774219185211382,-0.0023731813492228067,391.34467271428565,435.809147,53.14312503550056,0.0601134726770002,444.3796957857143,464.0162625,65.09454021634791,-0.01985850139173407,461.5109776666667,477.14032499999996,47.93962834793036,-0.0054189110919689865,0.9984216278270454,1.0,0.9993534678891853,1.0,0.9995035145522434,1.0,1.0000426113834837,1.0,0.8003968559337163,2025-11-14,435.809147,195.743975,1.0
109,195.743975,5.276807555342311,356.47856466666667,435.809147,113.65967038866933,-0.4025716093160806,372.16734314285713,435.809147,85.93154293707173,-0.03608602781252172,422.8403920714286,437.882572,89.3815177035039,-0.03883741279216675,452.2581694666667,474.711585,67.545110275276,-0.010693509809559834,0.8148051880371755,0.9952648834811357,0.9673416617275205,1.0,0.9593175198058415,1.0,0.9827028715120745,1.0,0.030565515204960363,2025-11-15,195.743975,189.851472,1.0
110,189.851472,5.24624204013735,273.80153133333334,195.743975,114.5819387989807,-0.4154811855693376,352.1482274285714,435.809147,107.1340989676463,-0.11690895856958851,400.69150257142866,437.882572,104.64868755271819,-0.05441661396349662,443.14171433333337,474.711585,82.28230253366033,-0.01591944556130711,0.8047708170346112,0.9698968869923071,0.9630412170121359,1.0,0.9567878586691713,1.0,0.9824024768643265,1.0,0.052835545907414974,2025-11-16,189.851472,180.080954,1.0
111,180.080954,5.193406494229936,188.55880033333335,189.851472,6.459401764867623,-0.04170053055618737,330.73332342857145,435.809147,123.20121159714672,-0.18364976876928638,377.5186332857143,436.84585949999996,114.54683999441146,-0.06694973685726627,433.70274436666665,474.711585,94.73385755710453,-0.02109068320933615,0.7891945193015388,0.9485359902819188,0.9556892156238386,0.9952648834811357,0.9524596031028463,0.9976324417405679,0.9806938494838159,1.0,0.0,2025-11-17,180.080954,180.080954,1.0
112,180.080954,5.193406494229936,183.33779333333334,180.080954,4.605866355670154,-0.02641777295370583,293.90452085714287,195.743975,124.19478930071249,-0.18834584892361997,354.6718496428572,382.8972145,119.63685717006065,-0.07525434275306027,424.2637744,474.711585,104.88299155246989,-0.025841515747089542,0.9728109590914086,0.9698968869923071,0.9089783487693932,0.9952648834811357,0.9531059557616307,1.0,0.980693849483816,1.0,0.0,2025-11-18,180.080954,180.080954,1.0
113,180.080954,5.193406494229936,180.080954,180.080954,0.0,2.352946371210455e-16,257.0757182857143,189.851472,113.83071396684326,-0.16130820480136324,331.825066,329.985282,120.25400446017022,-0.07907071372146787,414.8216353333333,474.711585,113.34850911250835,-0.030170527937624085,0.9828453300939729,1.0,0.9089783487693932,0.9952648834811357,0.9531059557616307,1.0,0.9806870084700277,1.0,0.0,2025-11-19,180.080954,180.080954,1.0
114,186.541044,5.228651289937929,182.23431733333334,180.080954,3.0453156307169396,0.017622397853997232,221.16978571428575,186.541044,87.79960141885925,-0.0987606082909453,310.13871535714276,329.985282,117.08082256896525,-0.07804356667824666,405.46863209999987,474.711585,120.02609708625519,-0.03379553486342935,1.0119577516972358,1.0,0.9141030994967799,0.9952648834811357,0.9570665063014729,1.0,0.9816104153921569,1.0,0.0012377749939456886,2025-11-24,186.541044,186.310291,1.0
115,186.310291,5.227413514943984,184.31076299999998,186.310291,2.9924098281165796,0.01700351035702447,185.527092,186.310291,5.525366404102943,-0.006548700771208007,288.4358823571428,262.8646285,109.62472275444802,-0.07280536669691498,396.1079370999999,474.711585,125.66985247015894,-0.03702009195308642,1.011545415275088,1.0,0.9146028291042686,0.9987629907335568,0.956978148496727,1.0,0.9815691817499421,1.0,0.0,2025-11-25,186.310291,186.310291,1.0
116,203.609758,5.316205210836339,192.15369766666666,186.541044,8.1012056924667,0.0437769604492052,186.65077528571427,186.310291,7.814521097133736,0.011183869615466295,279.4090592142858,199.67686650000002,111.02588726569648,-0.07382224803853257,387.2792376666666,459.41750049999996,129.5206740452616,-0.03924306412036054,1.0424964108913206,1.0358732550917074,1.0065603014211697,1.0,0.986950981574345,1.0,0.9845686907387817,1.0,0.01286708442352602,2025-11-29,203.609758,201.006677,1.0
117,201.006677,5.303338126412813,196.97557533333335,201.006677,7.616001799118933,0.037962305734415336,188.24437600000002,186.310291,9.3008270888763,0.021764262516981138,270.1963017142857,198.375326,111.79547576424149,-0.07308437424223066,377.85304646666657,437.882572,132.41163488434998,-0.04095634957902543,1.0262771067263161,0.9987629907335568,1.0090343665075108,1.0,0.9860377917598233,1.0,0.9830523448881909,1.0,0.03998494490087149,2025-11-30,201.006677,193.128,1.0
118,314.000149,5.749393460430434,239.53886133333336,203.609758,52.66280489052785,0.21659412479704826,207.37568957142858,186.541044,44.38687155174761,0.0705492172809162,269.0545065,198.375326,111.25934976569995,-0.05742311759684066,372.19330433333323,437.882572,131.3872513203269,-0.03940106100752554,1.21406874431798,1.0928529868486974,1.0966917826827436,1.0,1.026190499153291,1.0,1.0017902750051424,1.0,0.0,2025-12-08,314.000149,314.000149,1.0
119,314.000149,5.749393460430434,276.33565833333336,314.000149,53.26563352067487,0.22302766700881144,226.50700314285714,201.006677,55.87368817098843,0.09947749468054724,260.205762,198.375326,102.0231037959073,-0.032217135690572454,366.3013355666666,436.84585949999996,129.89295647746903,-0.03755483734187222,1.1831177487017477,1.0,1.0966917826827436,1.0,1.0028350657260685,1.0,1.0013102620345107,1.0,0.0,2025-12-09,314.000149,314.000149,1.0
120,314.000149,5.749393460430434,314.000149,314.000149,0.0,3.267475659247452e-16,245.6383167142857,203.609758,59.510750084079,0.10854909471587522,251.35701749999998,198.375326,91.00650497388649,-0.005549363395100008,360.6304125333333,382.8972145,128.32938767114533,-0.03560374656117299,1.1873793011695162,1.0,1.0966917826827436,1.0,1.0028350657260685,1.0,1.0017606778961556,1.0,0.008667684468581743,2025-12-10,314.000149,311.290256,1.0
121,311.290256,5.740725775961852,313.09685133333335,314.000149,1.2774558110599818,-0.004333842234289602,263.4596327142857,311.290256,57.79915964650281,0.10187030772355046,242.31470921428567,198.375326,77.27783784758142,0.022332551161903098,354.97500676666664,329.985282,126.62944722958305,-0.03356132131402262,0.9971232572037197,1.0,1.0903341421855224,1.0,1.0022186208411512,0.9993814953667783,1.0016916380857483,1.0,0.004308590511909042,2025-12-11,311.290256,309.951919,1.0
122,309.951919,5.736417185449943,311.7474413333333,311.290256,1.6840042270308047,-0.0064881374902454984,281.1227224285714,311.290256,49.87243524409376,0.07626468653353156,233.3249072142857,198.375326,59.52752199442675,0.0514347797384531,348.9763867666666,329.985282,124.33697356824767,-0.0312258543978041,0.9956901499196507,0.9957006781477926,1.0898966689589846,1.0,1.0022497490316267,0.9993814953667783,1.0009274696965933,1.0,0.0,2025-12-12,309.951919,309.951919,1.0
123,309.951919,5.736417185449943,310.39803133333334,309.951919,0.6308981121419184,-0.002154295255954517,296.31445971428576,311.290256,38.94714243758773,0.04516489081006534,241.48261750000003,202.3082175,61.60766383030582,0.055648264606533764,342.97776676666655,321.99271550000003,121.70613050600078,-0.02868669200897454,0.9956901499196507,0.9957006781477926,1.076631956552028,1.0,1.041596128986599,1.0,1.0009274696965933,1.0,0.0,2025-12-13,309.951919,309.951919,1.0
124,309.951919,5.736417185449943,309.951919,309.951919,0.0,6.069020546327311e-16,311.87806571428575,311.290256,1.889268799206795,-0.0027806303529625655,250.06122085714287,256.78083849999996,62.18005844849686,0.056833833016834805,336.9256093333332,314.000149,118.64506127655129,-0.025921261468330927,0.9985668927159308,1.0,1.0784583361810716,1.0,1.0437463513442913,1.0,1.0008181896724726,1.0,0.0,2025-12-14,309.951919,309.951919,1.0
125,313.032595,5.746307322498424,310.978811,309.951919,1.452244593492451,0.004945068524240973,311.7398437142857,311.290256,1.7599236720733873,-0.001411412652461478,259.5577666428572,309.951919,60.90660897004482,0.05440552956426534,330.7835549333333,314.000149,114.89423463828764,-0.02280627831160944,1.0033130686956644,1.0,0.9995728079779921,1.0,1.0481322953303678,1.0,1.0007576763060384,1.0,0.0,2025-12-16,313.032595,313.032595,1.0
126,313.032595,5.746307322498424,312.005703,313.032595,1.452244593492451,0.00494506852424179,311.6016217142857,311.290256,1.6084512503723158,6.802425989735621e-05,269.05431242857145,309.951919,58.0732434093453,0.04954689280062534,324.5534439333333,313.51637200000005,110.53788164859314,-0.019448805800161423,1.0033130686956644,1.0,0.9995728079779921,1.0,1.0481322953303678,1.0,1.0005806048758488,1.0,0.0,2025-12-17,313.032595,313.032595,1.0
127,313.032595,5.746307322498424,313.032595,313.032595,0.0,-9.660788327264435e-19,311.4633997142858,311.290256,1.427826626574899,0.0016576803841123543,278.55085821428577,310.6210875,53.43238175686963,0.04225792272591536,318.17115963333333,313.032595,105.37049779910568,-0.015820334581519976,1.0033130686956644,1.0,0.9995728079779921,1.0,1.0481322953303678,1.0,1.0002762192688333,1.0,0.0,2025-12-18,313.032595,313.032595,1.0
128,313.032595,5.746307322498424,313.032595,313.032595,0.0,-9.660788327264435e-19,311.7123052857143,313.032595,1.524539243902322,0.002119315081817366,287.5859690000001,312.1614255,47.472240735459614,0.03370053568215661,311.9410486333334,313.032595,99.81846866828838,-0.012042201174431081,1.0,1.0,1.0008056977478266,1.0,1.0455699199666744,1.0,1.0005778505095992,1.0,0.02029171909278085,2025-12-19,313.032595,306.744638,1.0
129,306.744638,5.726015603405643,310.93660933333337,313.032595,2.964171356339616,-0.010145859546389397,311.25412228571435,313.032595,2.2796859464029464,-0.00040801685842659666,296.1884223571429,312.1614255,38.38233574097638,0.022247168334581836,305.5013390666667,313.032595,93.51517416667797,-0.00818667391156164,0.9933042574474819,1.0,0.9985502826327769,1.0,1.0442234757958808,1.0,0.9999082762543474,1.0,0.029660795696525705,2025-12-20,306.744638,297.779955,1.0
130,297.779955,5.696354807709118,305.852396,306.744638,6.258744740085578,-0.02497625739465301,309.51527028571434,313.032595,5.278947173176951,-0.005741806121715815,302.9148650000001,312.1614255,28.564644993263176,0.010681890915374604,299.08900579999994,312.1614255,87.00260582102185,-0.004441504836173588,0.9835625136760173,0.9799127723424457,0.9943752495878636,1.0,1.0355036030699456,1.0,0.9995865836260704,1.0,0.0014793160494695164,2025-12-21,297.779955,297.33977,1.0
131,297.33977,5.694875491659649,300.6214543333333,297.779955,4.33347238523231,-0.015570055872997045,307.71353471428574,313.032595,6.765451842397888,-0.009803294328132426,309.79580021428575,312.1614255,5.385737389273717,-0.003020829512055947,292.66199969999997,310.6210875,79.44456865179286,-0.0004841415537142841,0.9830697728757397,0.9799127723424457,0.9941640749591732,1.0,1.0363112055701222,1.0,0.9995373095460426,1.0,0.0,2025-12-22,297.33977,297.33977,1.0
132,297.33977,5.694875491659649,297.4864983333334,297.33977,0.20750519898439337,-0.0007396580247340494,305.4717025714286,306.744638,7.2164621620064855,-0.010968273892256502,308.6057731428572,310.6210875,6.116349162718917,-0.00373947240152925,291.5738159666667,309.951919,79.14891333562161,0.0009669055820000078,0.9897655154282577,0.9985217775991672,0.9927441883753171,1.0,0.9961584981766547,1.0,1.0104295320873078,1.0,0.008034683354060192,2025-12-23,297.33977,294.960311,1.0
133,294.960311,5.686840808305588,296.54661699999997,297.33977,1.121687729636906,-0.004017341677030087,302.8899477142857,297.779955,7.282124242716395,-0.011157261285787866,307.2457847142858,309.951919,6.839703241088757,-0.004448038249378285,290.40631693333336,309.951919,78.83139190117264,0.002412466467735373,0.9968397620129181,0.9985217775991672,0.9916009752952581,0.9985217775991672,0.9955868916366252,1.0,1.0101627823686274,1.0,0.016749224756943355,2025-12-24,294.960311,290.061098,1.0
134,290.061098,5.670091583548645,294.120393,294.960311,3.0302764676883736,-0.012391954055501496,299.6083052857143,297.33977,7.146699400330837,-0.011017004396389687,305.53585250000003,309.951919,7.854477485785353,-0.005360196663360794,289.0755108,308.3482785,78.48824621638495,0.0037998931982691476,0.9917959240292116,0.9919975084395874,0.9892281558164077,0.9919975084395874,0.9944004818972,0.9992608887995835,1.0096091244902288,1.0,0.000120181902822279,2025-12-25,290.061098,290.02624,1.0
135,290.02624,5.669971401645823,291.6825496666666,290.061098,2.317770953418006,-0.008434703329882026,296.3216831428572,297.33977,5.25789761444636,-0.00816763346265969,304.0169942142857,308.3482785,8.614096940547553,-0.0062129570070176355,284.1469663999999,302.2622965,73.47126189870978,0.007194975546248635,0.9917558658021227,0.9919975084395874,0.9892109880047981,0.9919975084395874,0.9950083428763122,0.9999399126593667,0.9987059164014828,1.0,0.0,2025-12-26,290.02624,290.02624,1.0
136,290.02624,5.669971401645823,290.0378593333333,290.02624,0.0164322187857538,-6.009095141032514e-05,293.9333405714286,294.960311,3.4761178265708925,-0.0054907966545905094,302.59373142857146,302.2622965,9.14563017936431,-0.006896750557370502,279.218422,297.5598625,67.7278875799932,0.010773363510392136,0.9944233629889269,0.9998798253187332,0.9920805919558774,0.9985217775991672,0.995315437294327,1.0,0.998705916401483,1.0,0.08173162782119595,2025-12-27,290.02624,267.264759,1.0
137,267.264759,5.588239773824626,282.43907966666666,290.02624,10.729865043299148,-0.04086581391059724,289.5740268571429,290.061098,9.621220995148137,-0.013806597864016988,299.54464857142864,297.5598625,12.634511692848363,-0.009623664094683938,273.53116156666664,297.33977,60.99459875219667,0.014007756266046684,0.9737996869858501,0.9998798253187332,0.9850440872349074,0.9985217775991672,0.9897096684113854,0.9999399126593667,0.9960898909227768,0.9999399126593667,0.0,2025-12-28,267.264759,267.264759,1.0
138,267.264759,5.588239773824626,274.85191933333334,267.264759,10.729865043299148,-0.04086581391059787,285.2775967142857,290.02624,11.687335856852608,-0.018472478727493465,296.49556571428576,297.33977,14.731782224710624,-0.011699248350128396,267.9130153,296.1500405,53.03094962028015,0.01742908667612802,0.9738397452129389,1.0,0.9852552618635979,0.9998798253187332,0.9897096684113854,0.9999399126593667,0.9962477281400723,1.0,0.0054450644897286625,2025-12-29,267.264759,265.81344,1.0
139,265.81344,5.582794709334898,266.78098600000004,267.264759,0.6841583377099251,-0.0027225322448636963,280.77383528571426,290.02624,12.23301761160793,-0.01991334086361843,293.1227689285715,296.1500405,15.917229191240526,-0.012953028120712346,270.2486641333333,296.1500405,51.31628354408196,0.015512868670359597,0.9720296562142617,0.9945697330039684,0.9844795094355935,0.9945697330039684,0.9886118489054551,0.9992008014589502,1.0144283632191915,1.0,0.0335865592307106,2025-12-30,265.81344,257.033943,1.0
140,257.033943,5.549208150104187,263.370714,265.81344,4.519777408956552,-0.019515811860219508,275.35578271428574,267.264759,13.116872319265097,-0.022097689742015023,289.12286521428575,292.5107045,17.380258830780875,-0.014447687108158244,272.4880798333333,296.1500405,49.180382123594775,0.013033020965585715,0.9871803134429751,0.9945697330039684,0.9809043235620747,0.9945697330039684,0.9862526494286664,0.9965457553015677,1.0143308405636131,1.0,0.0,2025-12-31,257.033943,257.033943,2.0
141,257.033943,5.549208150104187,259.960442,257.033943,4.1386945760712965,-0.01679327961535462,270.6376177142857,267.264759,12.917221738950236,-0.021759332935639163,285.12296150000003,290.043669,17.854695446192302,-0.01507597610705802,275.0531794666666,296.1500405,46.21098748541018,0.010053988801843255,0.9871803134429751,0.9945697330039684,0.9832771430409251,0.9998798253187332,0.9862526494286664,0.9965457553015677,1.0160463075542159,1.0,0.0,2026-01-02,257.033943,257.033943,1.0
142,257.033943,5.549208150104187,257.033943,257.033943,0.0,6.008415715979216e-16,265.92443242857144,265.81344,10.833973054399266,-0.01712087949236502,281.12305778571425,290.02624,17.421493692577297,-0.014837895117411942,277.6182791,296.1500405,42.88404447662111,0.006916646668857509,0.9889904024416524,1.0,0.9832943108525346,1.0,0.9862526494286664,0.9965457553015677,1.0160463075542159,1.0,0.026761062667042253,2026-01-03,257.033943,250.246664,1.0
143,250.246664,5.522447087437145,254.77151666666668,257.033943,3.1995540044700386,-0.013380531333520863,260.24163585714285,257.033943,6.099892991897541,-0.01103670949407265,277.0874882142857,278.6454995,17.562140714248287,-0.015167003701995875,279.9571361,296.1500405,39.26100953181181,0.0034483425494219156,0.9911979472169038,1.0,0.9795220025169219,0.9945697330039684,0.9858012972363995,0.9965457553015677,1.0151661022759062,1.0,0.0,2026-01-04,250.246664,250.246664,1.0
144,250.246664,5.522447087437145,252.50909033333335,250.246664,3.1995540044700386,-0.01338053133352008,257.81047942857145,257.033943,6.206706214965712,-0.01135976081992722,273.69225314285717,267.264759,17.82628071275562,-0.01557913405253809,282.0806567666667,296.1500405,35.71352300937136,7.670305301918654e-05,0.9911979472169038,1.0,0.9907335402828051,1.0,0.9878888137588563,0.9992008014589502,1.0139703271061826,1.0,0.0,2026-01-05,250.246664,250.246664,1.0
145,250.246664,5.522447087437145,250.246664,250.246664,0.0,9.125995610222566e-16,255.37932300000003,257.033943,5.293077215081874,-0.009333073346228168,270.32845985714283,266.5390995,17.48662162029683,-0.015275603524394657,284.2118692000001,296.1500405,31.60635480170306,-0.0034341939783803566,0.9911979472169038,1.0,0.9907335402828051,1.0,0.9879944010732015,0.9999399126593667,1.0140115607483975,1.0,0.0,2026-01-06,250.246664,250.246664,1.0
146,250.957178,5.525282318999308,250.48350200000002,250.246664,0.334939511685314,0.0014176157810817092,253.25699985714286,250.957178,3.279186419266636,-0.005430738618420355,267.0154175714286,261.4236915,16.416270883787128,-0.014133139328661908,285.7901165333334,296.1500405,28.579303778019227,-0.006445714559728866,1.0009464182107939,1.0,0.9919149005154358,1.0,0.9881972049755144,0.9999399126593667,1.0110111030078537,1.0,0.0,2026-01-08,250.957178,250.957178,1.0
147,250.957178,5.525282318999308,250.72034,250.957178,0.334939511685314,0.0014176157810818464,252.38889057142862,250.957178,2.952481521721105,-0.004272469840156887,263.8723366428572,257.033943,14.908194959934352,-0.012510090308731863,287.45513323333336,296.1500405,24.795988722987257,-0.009639000176328787,1.0009464182107939,1.0,0.9966332994690132,1.0,0.9887688115155439,1.0,1.0114372582546305,1.0,0.0,2026-01-09,250.957178,250.957178,1.0
148,250.957178,5.525282318999308,250.957178,250.957178,0.0,1.2085425572537755e-15,251.5207812857143,250.957178,2.274643540429941,-0.002259707093862117,261.0791995000001,257.033943,13.318320806460662,-0.01072906632779465,285.35370086666666,292.5107045,25.12648936675326,-0.009854793697406312,1.0009464182107939,1.0,0.9966332994690132,1.0,0.9899552212549692,1.0,0.9926993281376789,1.0,0.0,2026-01-10,250.957178,250.957178,1.0
149,250.957178,5.525282318999308,250.957178,250.957178,0.0,1.2085425572537755e-15,250.65267200000002,250.957178,0.35161324213970707,0.0006075496204635285,258.28855221428574,253.9955605,10.81924066904276,-0.00831548014783198,283.2522685,290.043669,25.278604452407357,-0.009970871471462084,1.0,1.0,0.9966332994690132,1.0,0.9899638051607739,1.0,0.9926993281376789,1.0,0.0,2026-01-11,250.957178,250.957178,1.0
150,250.957178,5.525282318999308,250.957178,250.957178,0.0,1.2085425572537755e-15,250.754174,250.957178,0.32097750706240596,0.0005062913503861903,255.49790492857147,250.957178,6.41551585291515,-0.005265898000192735,281.1508361333333,290.02624,25.255557452600907,-0.009987233498496374,1.0,1.0,1.000405607804626,1.0,0.9899638051607739,1.0,0.9926993281376789,1.0,0.0,2026-01-12,250.957178,250.957178,1.0
151,250.957178,5.525282318999308,250.957178,250.957178,0.0,1.2085425572537755e-15,250.855676,250.957178,0.24862810787197434,0.0003037748102316816,254.33307771428576,250.957178,5.602216674672293,-0.004274769153706972,279.13973353333324,278.6454995,25.17752424868282,-0.009963656912775017,1.0,1.0,1.000405607804626,1.0,0.9955695740437155,1.0,0.9929870024173069,1.0,0.0,2026-01-13,250.957178,250.957178,1.0
152,272.090207,5.60613365469684,258.00152099999997,250.957178,9.962205408607986,0.040425667848766444,253.97618214285717,250.957178,7.3950196813485,0.008662643110449689,254.6777525714286,250.957178,6.468670057470947,-0.000696866079268428,277.87767646666657,269.67748300000005,24.542312597306005,-0.00935231406603389,1.0280699004353642,1.0,1.0124355651340677,1.0,1.0015845527084366,1.0,0.9959373031892504,1.0,0.0,2026-01-17,272.090207,272.090207,1.0
153,285.343469,5.653693609038996,269.46361800000005,272.090207,14.160472673734246,0.06420564501984492,258.88850942857147,250.957178,13.031170300709261,0.019533447911218735,256.0727546428572,250.957178,9.910131507829137,0.003981730791560883,277.0573948,269.67748300000005,23.85829582653949,-0.008376164603624338,1.0443062584017502,1.0487090738991574,1.018988396457893,1.0,1.0054516484866645,1.0,0.9975609389858888,1.0,0.03134716617059868,2026-01-19,285.343469,276.537502,1.0
154,276.537502,5.622346442868397,277.9903926666667,276.537502,5.507292551827766,0.008106394085778724,262.5428414285715,250.957178,13.855281199577385,0.022459510263720252,257.46586600000006,250.957178,11.230256525567508,0.006345801622639278,275.9435809,269.67748300000005,23.063355867742708,-0.007565447992410832,1.0340192791916765,1.0487090738991574,1.014579691082147,1.0,1.0056064952755803,1.0,0.9965322410648816,1.0,0.01621278817155749,2026-01-20,276.537502,272.090207,1.0
155,272.090207,5.60613365469684,277.99039266666665,276.537502,5.507292551827766,-0.02377997717107734,265.5618455714286,272.090207,13.292885368861148,0.02018191231680227,258.54131342857147,250.957178,11.841675299624693,0.007925162933368703,274.5788346333333,269.67748300000005,22.015849645801428,-0.006740367671143768,1.0005886893165605,0.9839179316807455,1.012282252750825,1.0,1.0044577761099192,1.0,0.9956648652513399,1.0,0.0,2026-01-21,272.090207,272.090207,1.0
156,383.931538,5.950464250234473,310.85308233333336,276.537502,51.70615772596128,0.16405890368303883,284.5581827142857,272.090207,42.272868040953,0.05190933047400409,267.6054273571429,250.957178,34.36503188328323,0.01909231926124971,276.9421327333333,269.67748300000005,28.782341680721125,-0.0036314309302559705,1.1213673458841844,0.9839179316807455,1.0710029732654005,1.0,1.033818136367207,1.0,1.0093663667047408,1.0,0.0,2026-01-28,383.931538,383.931538,1.0
157,383.931538,5.950464250234473,346.65109433333333,383.931538,52.72250904468614,0.1721652977688168,303.5545198571429,276.537502,51.725895774706316,0.06845167965852172,277.15434692857144,250.957178,45.10881056718728,0.027613479676457848,279.30543083333333,269.67748300000005,34.073133020109715,-0.0006133315320761747,1.1316543250942581,1.0,1.0710029732654005,1.0,1.0357042905350131,1.0,1.0093663667047408,1.0,0.0,2026-01-29,383.931538,383.931538,1.0
158,387.332108,5.959282485227555,385.0650613333333,383.931538,1.603044071266366,0.004409117496541306,323.0366527142857,285.343469,53.88387972009009,0.07075377076247047,286.9461643571429,261.52369250000004,52.48133482172157,0.03450519554071091,281.7820812666667,269.67748300000005,38.80617617083685,0.002370822362060763,1.1399674245892972,1.0088572301658636,1.072268291860524,1.0088572301658636,1.036336949832575,1.0,1.0096616077102696,1.0,0.0,2026-01-31,387.332108,387.332108,1.0
