TEST_DATE,RF_FORECAST_OIL,ARPS_EXP_FORECAST_OIL,DIFF_RF_MINUS_ARPS
2014-04-04,363.2844575744737,50.59971777013583,312.6847398043379
2014-04-05,362.9038792294576,50.45372345977774,312.45015576967984
2014-04-06,362.5236995799366,50.30815038375843,312.21554919617813
2014-04-07,362.1439182082357,50.162997326699184,311.98092088153646
2014-04-08,361.76453469711726,50.01826307672817,311.7462716203891
2014-04-09,361.38554862978094,49.87394642546996,311.511602204311
2014-04-10,361.0069595898629,49.73004616803571,311.2769134218272
2014-04-11,360.6287671614355,49.58656110301297,311.04220605842255
2014-04-12,360.2509709290069,49.443490032455806,310.80748089655106
2014-04-13,359.87357047752045,49.30083176187459,310.57273871564587
2014-04-14,359.49656539235434,49.158585100226105,310.33798029212824
2014-04-15,359.11995525932116,49.01674885990378,310.1032063994174
2014-04-16,358.7437396646674,48.87532185672747,309.8684178079399
2014-04-17,358.3679181950729,48.73430290993374,309.6336152851392
2014-04-18,357.9924904376506,48.5936908421661,309.3987995954845
2014-04-19,357.61745597994593,48.45348447946493,309.163971500481
2014-04-20,357.2428144099365,48.313682651257835,308.92913175867864
2014-04-21,356.86856531603144,48.17428419034996,308.69428112568147
2014-04-22,356.4947082870711,48.035287932914,308.4594203541571
2014-04-23,356.1212429123266,47.89669271848062,308.22455019384597
2014-04-24,355.74816878149926,47.75849738992891,307.98967139157037
2014-04-25,355.37548548472034,47.62070079347642,307.7547846912439
2014-04-26,355.00319261255044,47.483301778669755,307.5198908338807
2014-04-27,354.6312897559791,47.346299198374815,307.28499055760426
2014-04-28,354.2597765064242,47.209691908767475,307.05008459765673
2014-04-29,353.88865245573186,47.07347876932373,306.8151736864081
2014-04-30,353.5179171961757,46.93765864281025,306.5802585533654
2014-05-01,353.14757032045645,46.802230395275146,306.3453399251813
2014-05-02,352.7776114217015,46.66719289603812,306.1104185256634
2014-05-03,352.40804009346465,46.532545017681215,305.8754950757834
2014-05-04,352.03885592972523,46.39828563603951,305.6405702936857
2014-05-05,351.67005852488813,46.264413630191505,305.40564489469665
2014-05-06,351.30164747378313,46.13092788244985,305.1707195913333
2014-05-07,350.93362237166434,45.997827278352176,304.93579509331215
2014-05-08,350.56598281421,45.865110706651514,304.70087210755844
2014-05-09,350.1987283975218,45.73277705930716,304.4659513382146
2014-05-10,349.8318587181247,45.60082523147554,304.23103348664915
2014-05-11,349.46537337296627,45.46925412150072,303.99611925146553
2014-05-12,349.09927195941634,45.33806263090543,303.7612093285109
2014-05-13,348.7335540752665,45.20724966438175,303.5263044108848
2014-05-14,348.36821931872976,45.07681412978213,303.29140518894764
2014-05-15,348.00326728843993,44.94675493811008,303.05651235032985
2014-05-16,347.6386975834514,44.81707100351119,302.82162657994024
2014-05-17,347.2745098032386,44.687761243264084,302.58674855997447
2014-05-18,346.9107035476954,44.558824577771304,302.3518789699241
2014-05-19,346.547278417135,44.43025993055028,302.1170184865847
2014-05-20,346.1842340122892,44.30206622822453,301.8821677840647
2014-05-21,345.8215699343082,44.174242400514466,301.6473275337937
2014-05-22,345.45928578475986,44.046787380228515,301.41249840453133
2014-05-23,345.0973811656296,43.919700103254385,301.1776810623752
2014-05-24,344.73585567931974,43.79297950854995,300.9428761707698
2014-05-25,344.3747089286491,43.66662453813444,300.70808439051467
2014-05-26,344.01394051685264,43.54063413707981,300.47330637977285
2014-05-27,343.65355004758095,43.41500725350164,300.2385427940793
2014-05-28,343.2935371248998,43.28974283855055,300.00379428634926
2014-05-29,342.93390135328974,43.16483984640333,299.76906150688643
2014-05-30,342.57464233764574,43.04029723425437,299.5343451033914
2014-05-31,342.21575968327664,42.91611396230673,299.2996457209699
2014-06-01,341.8572529959048,42.79228899376361,299.06496400214115
2014-06-02,341.49912188166553,42.66882129481973,298.8303005868458
2014-06-03,341.14136594710686,42.54570983465253,298.5956561124543
2014-06-04,340.78398479918894,42.42295358541366,298.3610312137753
2014-06-05,340.4269780452837,42.30055152222051,298.1264265230632
2014-06-06,340.0703452931744,42.17850262314744,297.89184267002696
2014-06-07,339.71408615105514,42.05680586921732,297.6572802818378
2014-06-08,339.3582002275305,41.93546024439323,297.42273998313726
2014-06-09,339.0026871316151,41.8144647355696,297.1882223960455
2014-06-10,338.64754647273315,41.69381833256407,296.95372814016906
2014-06-11,338.292777860718,41.573520028108845,296.7192578326092
2014-06-12,337.9383809058118,41.45356881784253,296.48481208796926
2014-06-13,337.584355218665,41.33396370030145,296.25039151836353
2014-06-14,337.2307004103358,41.214703676911455,296.01599673342434
2014-06-15,336.8774160922901,41.095787751979664,295.7816283403104
2014-06-16,336.5245018764007,40.97721493268592,295.54728694371477
2014-06-17,336.1719573749469,40.85898422907466,295.3129731458722
2014-06-18,335.8197822006143,40.7410946540467,295.0786875465676
2014-06-19,335.46797596649435,40.62354522335084,294.8444307431435
2014-06-20,335.1165382860836,40.50633495557566,294.61020333050794
2014-06-21,334.76546877328366,40.38946287214157,294.3760059011421
2014-06-22,334.41476704240057,40.27292799729228,294.14183904510827
2014-06-23,334.0644327081444,40.15672935808688,293.90770335005755
2014-06-24,333.71446538562896,40.04086598439173,293.6735994012372
2014-06-25,333.3648646903711,39.92533690887222,293.4395277814989
2014-06-26,333.0156302382906,39.81014116698479,293.2054890713058
2014-06-27,332.6667616457095,39.695277796968846,292.97148384874066
2014-06-28,332.31825852935185,39.580745839838805,292.73751268951304
2014-06-29,331.9701205063432,39.46654433937596,292.50357616696726
2014-06-30,331.62234719421025,39.35267234212054,292.2696748520897
2014-07-01,331.27493821088024,39.239128897363884,292.0358093135163
2014-07-02,330.92789317468083,39.12591305714029,291.80198011754055
2014-07-03,330.5812117043394,39.01302387621919,291.56818782812024
2014-07-04,330.2348934189829,38.90046041209738,291.3344330068855
2014-07-05,329.88893793813713,38.78822172499095,291.1007162131462
2014-07-06,329.5433448817265,38.6763068778275,290.867038003899
2014-07-07,329.1981138700737,38.56471493623847,290.6333989338352
2014-07-08,328.8532445238991,38.45344496855111,290.39979955534795
2014-07-09,328.50873646432035,38.34249604578081,290.16624041853953
2014-07-10,328.1645893128521,38.23186724162342,289.9327220712287
2014-07-11,327.8208026914055,38.121557632447356,289.6992450589581
2014-07-12,327.4773762222878,38.011566297285995,289.4658099250018
2014-07-13,327.13430952820175,37.901892317829926,289.2324172103718
2014-07-14,326.7916022322456,37.79253477841942,288.9990674538262
2014-07-15,326.44925395791233,37.683492766036586,288.76576119187575
2014-07-16,326.10726432908933,37.57476537029782,288.5324989587915
2014-07-17,325.76563297005805,37.46635168344636,288.2992812866117
2014-07-18,325.42435950549356,37.358250800344464,288.0661087051491
2014-07-19,325.08344356046405,37.250461818465965,287.8329817419981
2014-07-20,324.7428847604305,37.14298383788883,287.5999009225417
2014-07-21,324.4026827312464,37.035815961287454,287.36686676995896
2014-07-22,324.062837099157,36.928957293925286,287.1338798052317
2014-07-23,323.7233474907992,36.8224069436474,286.9009405471518
2014-07-24,323.38421353320103,36.71616402087293,286.6680495123281
2014-07-25,323.0454348537813,36.610227638587666,286.4352072151936
2014-07-26,322.70701108034893,36.5045969123368,286.2024141680121
2014-07-27,322.36894184110304,36.39927096021732,285.9696708808857
2014-07-28,322.03122676463204,36.29424890287078,285.73697786176126
2014-07-29,321.6938654799135,36.18952986347589,285.5043356164376
2014-07-30,321.3568576163137,36.085112967741345,285.27174464857234
2014-07-31,321.0202028035871,35.980997343898316,285.0392054596888
2014-08-01,320.6839006718762,35.87718212269325,284.80671854918296
2014-08-02,320.3479508517108,35.77366643738076,284.57428441433
2014-08-03,320.01235297400785,35.67044942371615,284.3419035502917
2014-08-04,319.67710667007094,35.5675302199483,284.10957645012263
2014-08-05,319.34221157158987,35.46490796681261,283.87730360477724
2014-08-06,319.00766731064033,35.362581807523554,283.6450855031168
2014-08-07,318.6734735196834,35.26055088776772,283.41292263191565
2014-08-08,318.3396298315652,35.158814355696705,283.1808154758685
2014-08-09,318.0061358795166,35.05737136191982,282.94876451759677
2014-08-10,317.6729912971525,34.95622105949712,282.7167702376554
2014-08-11,317.3401957184718,34.85536260393241,282.4848331145394
2014-08-12,317.00774877785676,34.754795153166,282.25295362469075
2014-08-13,316.67565011007264,34.654517867567826,282.0211322425048
2014-08-14,316.3438993502673,34.55452990993034,281.78936944033694
2014-08-15,316.0124961339709,34.454830445461674,281.55766568850925
2014-08-16,315.68144009709533,34.35541864177847,281.3260214553169
2014-08-17,315.350730875934,34.25629366889905,281.09443720703496
2014-08-18,315.0203681071613,34.15745469923652,280.8629134079248
2014-08-19,314.6903514278322,34.058900907591735,280.63145052024043
2014-08-20,314.3606804753819,33.960631471146485,280.4000490042354
2014-08-21,314.0313548876255,33.86264556945671,280.1687093181688
2014-08-22,313.7023743027575,33.76494238444545,279.9374319183121
2014-08-23,313.37373835935136,33.66752110039614,279.70621725895523
2014-08-24,313.0454466963592,33.570380903945875,279.4750657924133
2014-08-25,312.71749895311143,33.47352098407845,279.243977969033
2014-08-26,312.38989476931624,33.37694053211764,279.0129542371986
2014-08-27,312.0626337850593,33.28063874172059,278.7819950433387
2014-08-28,311.7357156408033,33.184614808870876,278.5511008319324
2014-08-29,311.40913997738755,33.0888679318719,278.32027204551565
2014-08-30,311.08290643602777,32.993397311340175,278.0895091246876
2014-08-31,310.75701465831537,32.898202150198735,277.8588125081166
2014-09-01,310.4314642862173,32.80328165367032,277.628182632547
2014-09-02,310.1062549620756,32.70863502927081,277.3976199328048
2014-09-03,309.7813863286069,32.614261486802725,277.1671248418042
2014-09-04,309.45685802890233,32.520160238348446,276.93669779055386
2014-09-05,309.1326697064267,32.42633049826369,276.70633920816306
2014-09-06,308.8088210050185,32.33277148317109,276.4760495218474
2014-09-07,308.48531156888913,32.23948241195344,276.2458291569357
2014-09-08,308.1621410426229,32.14646250574728,276.0156785368756
2014-09-09,307.83930907117644,32.05371098793647,275.78559808323996
2014-09-10,307.5168152998782,31.961227084145545,275.55558821573266
2014-09-11,307.19465937442834,31.869010022233322,275.325649352195
2014-09-12,306.8728409408981,31.777059032286555,275.0957819086115
2014-09-13,306.5513596457294,31.685373346613325,274.86598629911606
2014-09-14,306.2302151357348,31.59395219973674,274.63626293599805
2014-09-15,305.90940705809663,31.5027948283885,274.4066122297081
2014-09-16,305.58893506036696,31.411900471502634,274.17703458886433
2014-09-17,305.26879879046703,31.321268370208962,273.9475304202581
2014-09-18,304.94899789668693,31.230897767826878,273.71810012886004
2014-09-19,304.62953202768523,31.140787909859075,273.4887441178262
2014-09-20,304.3104008324885,31.050938043985106,273.25946278850336
2014-09-21,303.99160396049103,30.96134742005518,273.03025654043586
2014-09-22,303.6731410614545,30.872015290083972,272.8011257713705
2014-09-23,303.3550117855073,30.782940908244235,272.57207087726306
2014-09-24,303.0372157831446,30.694123530860626,272.34309225228395
2014-09-25,302.71975270522745,30.6055624164036,272.11419028882386
2014-09-26,302.40262220298285,30.517256825483067,271.8853653774998
2014-09-27,302.0858239280031,30.429206020842255,271.65661790716086
2014-09-28,301.76935753224546,30.341409267351683,271.42794826489376
2014-09-29,301.4532226680319,30.25386583200284,271.1993568360291
2014-09-30,301.1374189880485,30.166574983902176,270.97084400414633
2014-10-01,300.82194614534535,30.079535994264944,270.74241015108043
2014-10-02,300.5068037933358,29.992748136409226,270.5140556569266
2014-10-03,300.1919915857964,29.90621068574971,270.2857809000467
2014-10-04,299.8775091768665,29.81992291979169,270.05758625707483
2014-10-05,299.56335622104757,29.733884118125175,269.8294721029224
2014-10-06,299.2495323732032,29.64809356241866,269.60143881078454
2014-10-07,298.9360372885584,29.562550536413216,269.3734867521452
2014-10-08,298.62287062269945,29.477254325916622,269.1456162967828
2014-10-09,298.3100320315735,29.392204218797207,268.9178278127763
2014-10-10,297.997521171488,29.307399504978008,268.69012166651
2014-10-11,297.68533769911056,29.2228394764309,268.46249822267964
2014-10-12,297.3734812714684,29.13852342717055,268.23495784429787
2014-10-13,297.06195154594803,29.05445065324858,268.00750089269945
2014-10-14,296.750748180295,28.970620452747788,267.7801277275472
2014-10-15,296.4398708326132,28.887032125776106,267.5528387068371
2014-10-16,296.12931916136495,28.803684974460893,267.32563418690404
2014-10-17,295.81909282537015,28.72057830294303,267.09851452242714
2014-10-18,295.5091914838062,28.637711417371218,266.87148006643497
2014-10-19,295.1996147962076,28.555083625896053,266.64453117031155
2014-10-20,294.8903624224654,28.472694238664292,266.4176681838011
2014-10-21,294.58143402282707,28.390542567813196,266.19089145501385
2014-10-22,294.272829257896,28.308627927464627,265.96420133043137
2014-10-23,293.964547788631,28.226949633719393,265.7375981549116
2014-10-24,293.65658927634627,28.145507004651616,265.51108227169465
2014-10-25,293.3489533827106,28.064299360302897,265.2846540224077
2014-10-26,293.04163976974735,27.983326022676692,265.05831374707066
2014-10-27,292.7346480998339,27.902586315732766,264.83206178410114
2014-10-28,292.42797803570136,27.82207956538135,264.60589847032
2014-10-29,292.1216292404341,27.741805099477645,264.3798241409565
2014-10-30,291.8156013774696,27.66176224781616,264.1538391296534
2014-10-31,291.5098941105977,27.581950342125204,263.9279437684725
2014-11-01,291.2045071039606,27.50236871606115,263.7021383878995
2014-11-02,290.8994400220524,27.423016705202976,263.4764233168494
2014-11-03,290.59469252971843,27.34389364704676,263.2507988826717
2014-11-04,290.2902642921554,27.26499888100003,263.0252654111554
2014-11-05,289.9861549749107,27.186331748376293,262.7998232265344
2014-11-06,289.68236424388186,27.10789159238963,262.5744726514922
2014-11-07,289.3788917653168,27.029677758149067,262.3492140071677
2014-11-08,289.07573720581274,26.951689592653164,262.1240476131596
2014-11-09,288.77290023231643,26.87392644478464,261.8989737875318
2014-11-10,288.47038051212337,26.796387665304806,261.6739928468186
2014-11-11,288.1681777128776,26.719072606848208,261.4491051060294
2014-11-12,287.8662915025714,26.64198062391729,261.22431087865414
2014-11-13,287.5647215495449,26.56511107287687,260.99961047666807
2014-11-14,287.26346752248566,26.488463311948852,260.7750042105368
2014-11-15,286.9625290904282,26.412036701206823,260.55049238922135
2014-11-16,286.6619059227539,26.335830602570812,260.32607532018307
2014-11-17,286.3615976891904,26.259844379801823,260.1017533093885
2014-11-18,286.06160405981143,26.184077398496566,259.87752666131485
2014-11-19,285.76192470503634,26.108529026082273,259.65339567895404
2014-11-20,285.46255929562966,26.03319863181125,259.4293606638184
2014-11-21,285.1635075027009,25.958085586755672,259.20542191594524
2014-11-22,284.86476899770406,25.883189263802436,258.98157973390164
2014-11-23,284.5663434524374,25.80850903764776,258.75783441478967
2014-11-24,284.26823053904303,25.734044284792024,258.534186254251
2014-11-25,283.9704299300064,25.659794383534667,258.3106355464717
2014-11-26,283.67294129815616,25.58575871396883,258.0871825841873
2014-11-27,283.37576431666366,25.511936657976253,257.8638276586874
2014-11-28,283.0788986590427,25.438327599222198,257.6405710598205
2014-11-29,282.782343999149,25.364930923150155,257.41741307599887
2014-11-30,282.4861000111801,25.29174601697679,257.1943539942033
2014-12-01,282.1901663696747,25.218772269686827,256.9713940999879
2014-12-02,281.8945427495126,25.146009072027972,256.7485336774846
2014-12-03,281.59922882591405,25.07345581650575,256.5257730094083
2014-12-04,281.3042242744396,25.001111897378472,256.30311237706115
2014-12-05,281.00952877098973,24.928976710652243,256.0805520603375
2014-12-06,280.71514199180444,24.8570496540758,255.85809233772864
2014-12-07,280.4210636134628,24.785330127135545,255.63573348632727
2014-12-08,280.12729331288284,24.713817531050587,255.41347578183226
2014-12-09,279.833830767321,24.642511268767617,255.19131949855338
2014-12-10,279.54067565437174,24.57141074495601,254.96926490941573
2014-12-11,279.2478276519674,24.500515366002883,254.7473122859645
2014-12-12,278.95528643837764,24.429824540008028,254.5254618983696
2014-12-13,278.6630516922092,24.35933767677905,254.30371401543016
2014-12-14,278.37112309240547,24.289054187826462,254.08206890457902
2014-12-15,278.07950031824623,24.2189734863587,253.86052683188754
2014-12-16,277.78818304934725,24.149094987277255,253.63908806207
2014-12-17,277.49717096565996,24.07941810717178,253.41775285848817
2014-12-18,277.206463747471,24.009942264315292,253.1965214831557
2014-12-19,276.9160610754019,23.940666878659187,252.9753941967427
2014-12-20,276.62596263040894,23.87159137182847,252.75437125858048
2014-12-21,276.33616809378253,23.802715167116965,252.53345292666557
2014-12-22,276.0466771471469,23.73403768948241,252.3126394576645
2014-12-23,275.75748947245995,23.665558365541695,252.09193110691825
2014-12-24,275.4686047520127,23.597276623566135,251.87132812844658
2014-12-25,275.180022668429,23.5291918934766,251.6508307749524
2014-12-26,274.89174290466514,23.46130360683877,251.43043929782635
2014-12-27,274.60376514400957,23.393611196858494,251.21015394715107
2014-12-28,274.3160890700826,23.326114098376923,250.9899749717057
2014-12-29,274.02871436683597,23.25881174786584,250.76990261897012
2014-12-30,273.7416407185524,23.191703583423024,250.54993713512937
2014-12-31,273.4548678098454,23.124789044767446,250.33007876507793
2015-01-01,273.16839532565893,23.05806757323466,250.11032775242427
2015-01-02,272.88222295126707,22.991538611772103,249.89068433949495
2015-01-03,272.59635037227343,22.92520160493453,249.6711487673389
2015-01-04,272.3107772746111,22.85905599887923,249.45172127573187
2015-01-05,272.0255033445422,22.793101241361512,249.23240210318068
2015-01-06,271.7405282686574,22.727336781730106,249.01319148692727
2015-01-07,271.4558517338758,22.661762070922467,248.79408966295335
2015-01-08,271.17147342744454,22.596376561460257,248.57509686598428
2015-01-09,270.8873930369383,22.531179707444817,248.3562133294935
2015-01-10,270.60361025025907,22.466170964552497,248.13743928570656
2015-01-11,270.32012475563585,22.40134979003019,247.91877496560565
2015-01-12,270.0369362416242,22.33671564269081,247.70022059893336
2015-01-13,269.7540443971059,22.272267982908723,247.48177641419716
2015-01-14,269.47144891128875,22.208006272615247,247.2634426386735
2015-01-15,269.1891494737062,22.14392997529423,247.04521949841197
2015-01-16,268.9071457742168,22.080038555977485,246.82710721823932
2015-01-17,268.6254375030041,22.016331481240346,246.60910602176375
2015-01-18,268.3440243505761,21.952808219197237,246.39121613137885
2015-01-19,268.06290600776515,21.88946823949726,246.1734377682679
2015-01-20,267.78208216572745,21.826311013319668,245.95577115240778
2015-01-21,267.5015525159427,21.76333601336952,245.73821650257318
2015-01-22,267.2213167502139,21.700542713873325,245.52077403634055
2015-01-23,266.94137456066676,21.637930590574527,245.30344397009225
2015-01-24,266.6617256397497,21.575499120729205,245.0862265190205
2015-01-25,266.3823696802333,21.513247783101757,244.86912189713155
2015-01-26,266.10330637520985,21.451176057960428,244.65213031724943
2015-01-27,265.8245354180933,21.389283427073046,244.43525199102027
2015-01-28,265.54605650261874,21.327569373702726,244.21848712891602
2015-01-29,265.2678693228421,21.266033382603467,244.00183594023864
2015-01-30,264.9899735731398,21.204674940015895,243.78529863312392
2015-01-31,264.7123689482085,21.14349353366303,243.5688754145455
